"sample.depths","sample.ages","Pinus.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinaceae..vesiculate..undiff.","Quercus","Carya","Taxodium","Cupressaceae.undiff.","Nyssa","Fagus","Ostrya.Carpinus","Liquidambar","Ulmus","Celtis","Fraxinus.undiff.","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Alnus.incana.type","Acer.saccharum.type","Tilia","Ericaceae","Myrica","Betula","Vitis","Ilex","Arecaceae.undiff.","Abies","Acer.negundo.type","Acer.rubrum","Acer.undiff.","Anacardiaceae.undiff.","Bursera","Byrsonima","Ceanothus","Cedrus","Cephalanthus","Ceratiola.ericoides.type","cf..Weinmannia","Chamaecyparis.type","Clethra","Corylus","Cyrilla.racemiflora","Dodonaea","Gordonia","Hedyosmum","Juglans.nigra.type","Larix.Pseudotsuga","Ledum.type","Magnolia","Mimosaceae","Morus","Moraceae.undiff.","Myrtaceae.undiff.","Osmanthus","Parthenocissus","Phoradendron","Picea","Platanus","Podocarpus","Populus","Rhamnaceae.undiff.","Rhus","Rutaceae.undiff.","Sabal","Salix","Sambucus","Sapindus","Serenoa","Shepherdia.canadensis","Symplocos","Taxus","Trema","Tsuga","Viburnum","Ximenia","Zanthoxylum.type","Poaceae","Ambrosia.type","Iva.frutescens.type","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Amaranthaceae.undiff.","Cyperaceae","Xyris","Acalypha.type","Apiaceae","Apocynum","cf..Araliaceae","Arceuthobium.Loranthaceae","Asteraceae.subf..Cichorioideae","Avena.type","Berberidaceae","Beta.vulgaris.type","Brassica","Brassicaceae.undiff.","Bromeliaceae","Campanulaceae","Cistaceae","Caryophyllaceae","cf..Oxalis","Chamaecrista.fasciculata.type","Chamaecrista.type","Dalea","Dalea.candida.type","Dalea.purpurea","Dalea.undiff.","Dianthus.type","Eryngium.type","Euphorbia","Fabaceae.undiff.","Froelichia.type","Galium","Gentianaceae.undiff.","Gentiana.andrewsii.type","Gomphrena.type","Hedysarum","cf..Hypericum","Impatiens","Iva.xanthifolia.type","Lamiaceae","Lechea","Ludwigia.type","Lupinus.type","Malvaceae","Combretaceae.Melastomataceae.undiff.","Onagraceae","Opuntia","Orchidaceae","cf..Physalis","Paronychia.americana","Paronychia.chartacea","Piperaceae.type","Plantago","Polygalaceae","Polygonella.ciliata.type","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.amphibium","Polygonum.tenue.type","Ranunculaceae.undiff.","Rhexia.type","Rosaceae.undiff.","Rubiaceae.undiff.","Rumex","Sanguisorba","Saxifraga.type","Scrophulariaceae.type","Sisyrinchium","Solanaceae.undiff.","Solanum.rostratum","Thalictrum","Tillandsia","Trifolium.repens.type","Urtica.type","Urticaceae.undiff.","Urticales.undiff.","cf..Verbenaceae","Xanthium"
1585,NA,0.115196078431373,0.00490196078431373,0,0.00245098039215686,0.345588235294118,0.0220588235294118,0,0.00980392156862745,0,0,0.00245098039215686,0.00980392156862745,0.0122549019607843,0,0.017156862745098,0,0,0.00245098039215686,0,0.00245098039215686,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0.107843137254902,0.137254901960784,0.053921568627451,0,0.0367647058823529,0.0392156862745098,0.0612745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0
1593,NA,0.0176470588235294,0,0,0,0.320588235294118,0.00588235294117647,0,0.00588235294117647,0,0,0.00588235294117647,0,0,0,0,0,0,0,0,0,0.00588235294117647,0,0,0.00588235294117647,0,0.00294117647058824,0,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176470588235294,0.394117647058824,0.0176470588235294,0,0.0294117647058824,0.0617647058823529,0.0970588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294117647058824,0,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,NA,0.133522727272727,0.00568181818181818,0,0,0.292613636363636,0.0113636363636364,0,0.0170454545454545,0,0,0.00568181818181818,0.00568181818181818,0,0.00284090909090909,0,0,0.00284090909090909,0,0,0,0.0170454545454545,0.00568181818181818,0,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0.00284090909090909,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0.0994318181818182,0.238636363636364,0.0284090909090909,0,0.0539772727272727,0.0255681818181818,0.0340909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284090909090909,0,0,0,0,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,NA,0.121673003802281,0.00950570342205323,0,0,0.35361216730038,0.0114068441064639,0,0.0152091254752852,0,0,0.00190114068441065,0.00760456273764259,0.0114068441064639,0,0.00380228136882129,0,0,0.00190114068441065,0,0,0.00380228136882129,0.00760456273764259,0.00190114068441065,0,0,0.00380228136882129,0,0,0,0,0,0,0,0,0,0,0.00380228136882129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112167300380228,0.184410646387833,0.0209125475285171,0.00570342205323194,0.0380228136882129,0.0399239543726236,0.026615969581749,0.00570342205323194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190114068441065,0,0,0,0.00190114068441065,0,0,0.00380228136882129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,NA,0.175233644859813,0.00233644859813084,0,0,0.341121495327103,0.00700934579439252,0.00467289719626168,0.0210280373831776,0,0,0.0163551401869159,0.0116822429906542,0.00700934579439252,0.00700934579439252,0.00233644859813084,0,0,0.00233644859813084,0,0,0.00233644859813084,0.00233644859813084,0,0.00233644859813084,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100467289719626,0.182242990654206,0.0210280373831776,0,0.0163551401869159,0.044392523364486,0.0186915887850467,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0.00467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,NA,0.365503080082136,0.0164271047227926,0,0,0.353182751540041,0,0,0.0082135523613963,0,0,0.00205338809034908,0.0082135523613963,0.00410677618069815,0.00205338809034908,0.0082135523613963,0,0,0,0.00205338809034908,0,0.0472279260780287,0.0082135523613963,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472279260780287,0.0369609856262834,0.0205338809034908,0,0.0184804928131417,0.0308008213552361,0.0082135523613963,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410677618069815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0
1648,NA,0.542944785276074,0.00920245398773006,0.00613496932515337,0,0.159509202453988,0.0122699386503067,0,0.00613496932515337,0,0,0.00613496932515337,0.00613496932515337,0.00306748466257669,0.00306748466257669,0,0,0,0.00306748466257669,0,0,0.0153374233128834,0.00613496932515337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552147239263804,0.058282208588957,0.00613496932515337,0,0.0122699386503067,0.0429447852760736,0.0337423312883436,0.00306748466257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306748466257669,0,0,0,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,NA,0.541125541125541,0.00216450216450216,0,0,0.147186147186147,0.0064935064935065,0.00432900432900433,0.00432900432900433,0,0,0.00216450216450216,0,0.0064935064935065,0.0064935064935065,0.012987012987013,0,0,0,0.00216450216450216,0,0.00432900432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064935064935065,0,0,0,0,0,0,0,0,0,0,0.00216450216450216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08008658008658,0.0692640692640693,0.00865800865800866,0,0.0346320346320346,0.0411255411255411,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432900432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,NA,0.804705882352941,0.00235294117647059,0,0,0.0564705882352941,0.00941176470588235,0,0.00235294117647059,0,0,0.00941176470588235,0,0.00235294117647059,0,0,0.00235294117647059,0,0.00470588235294118,0,0,0.0117647058823529,0.00470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258823529411765,0.0211764705882353,0.00470588235294118,0,0.00470588235294118,0.0141176470588235,0.00941176470588235,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,NA,0.671610169491525,0.0233050847457627,0,0,0.103813559322034,0.00211864406779661,0,0.0105932203389831,0,0,0,0.00847457627118644,0.00423728813559322,0.00423728813559322,0.00847457627118644,0,0,0.00635593220338983,0.00211864406779661,0,0.0105932203389831,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211864406779661,0,0,0,0,0,0,0,0,0,0.00211864406779661,0,0,0,0,0,0,0,0,0,0,0,0.00211864406779661,0,0,0,0,0,0,0,0,0,0,0,0.0614406779661017,0.0169491525423729,0.00211864406779661,0,0.00847457627118644,0.0275423728813559,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,NA,0.725768321513002,0.00236406619385343,0.0141843971631206,0,0.0638297872340425,0.00709219858156028,0,0.00709219858156028,0,0,0.00236406619385343,0.00236406619385343,0.00236406619385343,0,0,0.00709219858156028,0,0,0,0,0.00709219858156028,0.00472813238770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614657210401891,0.0378250591016548,0.00472813238770686,0,0.0189125295508274,0.00945626477541371,0.00472813238770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0.00709219858156028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0.00236406619385343,0,0
1688,NA,0.712,0.046,0,0,0.044,0.014,0,0.002,0,0,0,0.002,0.006,0,0,0,0,0.006,0,0,0.008,0.006,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.012,0.004,0,0.04,0.014,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,NA,0.0898203592814371,0,0,0,0.317365269461078,0.0419161676646707,0,0,0.00598802395209581,0,0.0029940119760479,0,0.0029940119760479,0,0,0,0,0,0,0,0.149700598802395,0.00898203592814371,0.0029940119760479,0,0,0.0029940119760479,0,0,0,0,0.0029940119760479,0,0,0,0,0,0.00598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140718562874251,0.0568862275449102,0,0,0.0479041916167665,0.0748502994011976,0.029940119760479,0.0029940119760479,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,NA,0.134210526315789,0.00526315789473684,0,0,0.184210526315789,0.0315789473684211,0,0.0315789473684211,0,0,0.00263157894736842,0.00263157894736842,0.00789473684210526,0,0.00789473684210526,0,0,0.00263157894736842,0,0.00263157894736842,0.147368421052632,0.0184210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0.15,0.0210526315789474,0.0105263157894737,0.00263157894736842,0.0763157894736842,0.0631578947368421,0.0552631578947368,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0.00789473684210526,0.00789473684210526,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
